ProductName,BrandName,ChemicalCount,DiscontinuedDate,ChemicalName,Discontinued
L'Oreal Infallible Smokissime Eyeliner - all shades,L'OREAL ,1,0,'Titanium dioxide',1
L'Oreal La Petite Frost Lightening,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lash Architect 3D Dramatic Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lash Architect Curved Brush Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lash Architect Waterproof Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lash Out Curved Brush Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lash Out Waterproof Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Le Kohl Pencil Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Lineur Intense Felt Tip Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Magic BB Corrector - all shades,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Magic De-Crease Eyelid Primer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Magic Nude Liquid Powder Makeup SPF 18,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Magic Skin Beautifer BB Cream,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Men's Expert Vita Lift Anti- Wrinkle & Firming Moisturizer SPF 15,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Microliner Ultra Fine Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Multi-Faceted Highlights Shimmering Colour Strands,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Natural Match Creme Colorant,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Panoramic Curl Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Panoramic Curl Waterproof,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Paris Visible Results Skin Renewing Moisture Treatment SPF 15,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Pencil Perfect Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Pro Manicure Nail Polish,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Refinish Microdermabrasion Kit-Protective Moisturizer SPF 15,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Revitalift Clinical Repair 10 Day/Night,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Complete Day Anti-Wrinkle & Firming Cream SPF 18,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Revitalift Deep Set Wrinkle Collagen Wrinkle Treatment,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Deep-Set Wrinkle Repair 24hr Eye Duo,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Revitalift Intense Lift Treatment Mask,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Revitalift Miracle Blur Eye,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Triple Power Concentrated Serum Treatment,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Triple Power Deep Acting Moisturizer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Triple Power Eye Treatment,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Revitalift Volume Filler Moisturizer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Silkissime Eyeliner,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Studio Line Crystal Wax Instant Texture,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Studio Line Grab Instant Texture,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Studio Secret Magic Lumi Concealer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Studio Secret Magic Smooth Souffle Blush,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Studio Secrets Magic Smooth Souffle Foundation,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Studio Secrets One Sweep Eye Shadow,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Sublime Bronze Dual Action Instant Bronzer & Self-Tanning Lotion,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Sublime Bronze Luminous Bronzer,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Sublime Bronze Self Tanning Tinted Golden Mousse,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Sublime Bronze Tinted Self-Tanning Lotion,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Sublime Glow Daily Moisturizer + Skin Tone Enhancer,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Super Blonde Creme Lightening Kit,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Telescopic Clean Definition Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Telescopic Explosion Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Telescopic Explosion Mascara Carbon Black,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Telescopic Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Telescopic Precision Liquid Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Telescopic Shocking Extensions Mascara Washable,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Telescopic Shocking Extensions Mascara Waterproof,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Telescopic Waterproof Precision Liquid Eyeliner,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal The One Sweep Sculpting Blush Duo,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Tone Refiner Gloss Colorant,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Translucide Naturally Luminous Loose Powder,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Concealer,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Crayon Concealer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal True Match Lumi Healthy Luminous Makeup SPF 20,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal True Match Mineral Pressed Powder,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal True Match Naturale Mineral Foundation,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal True Match Super-Blendable Blush,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Super-Blendable Compact Make-Up SPF 17 Sunscreen,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Super-Blendable Concealer,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Super-Blendable Make-Up SPF 17,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal True Match Super-Blendable Powder,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible LIft Repair Absolute Makeup SPF 15,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Blur Blush - all shades,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Blur Concealer - all shades,L'OREAL ,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Blur Foundation SPF 18 - all shades,L'OREAL ,1,0,'Titanium dioxide',1
L'Oreal Visible Lift CC Cream SPF 20,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift CC Eye Concealer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Extra Coverage Makeup SPF 17,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Eye Concealer,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Firming Foundation SPF 17,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Make-Up SPF 17,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Serum Absolute Concealer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Serum Absolute Powder,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Serum Age Reversing Concealer,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Lift Smooth Absolute Foundation,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Visible Results Moisture Treatment Fragrance Free SPF 15,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Volume Shocking Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Volume Shocking Waterproof Mascara,L'oreal,1,0,'Titanium dioxide',1
L'Oreal Volume Shocking Waterproof Mascara-Base Coat,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluminous Butterfly Mascara Waterproof,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Voluminous Curved Brush Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluminous False Fiber Lash Washable Mascara,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Voluminous False Fiber Lash Waterproof Mascara,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Voluminous Full Definition Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluminous Manga Washable Mascara - all shades,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Voluminous Miss Manga Mascara Waterproof - all shades,L'OREAL ,1,0,'Titanium dioxide',1
L'Oreal Voluminous Naturale Natural-Looking Volume & Definition Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluminous Volume Building Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluminous Waterproof Mascara,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Voluninous Power Volume 24HR Mascara,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Wear Infinite EyeShadow,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Wear Infinite Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Wear Infinite Holographic Eyeshadow,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Wear Infinite Waterproof Eyeliner,L'Oreal,1,0,'Titanium dioxide',1
L'Oreal Youth Code BB Cream Illuminator SPF 15,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Youth Code Texture Perfector Pore Vanisher,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal Youth Code Texture Perfector Serum,L'OREAL,1,0,'Titanium dioxide',1
L'Oreal colour Riche Glossy Balm - all shades,L'OREAL ,1,0,'Titanium dioxide',1
L'bel Couleur Luxe Dualite XP / Eye Shadow Duo Light�Dark,L'BEL,1,0,"'Titanium dioxide', 'Talc'",1
L'bel Couleur Luxe Dualite XP / Eye Shadow Duo Light�Dark,L'BEL,2,0,"'Talc', 'Titanium dioxide'",1
L'bel Couleur Passion Paleta de Sombras para Ojos,L'BEL,1,0,'Titanium dioxide',1
L'bel Couleur Passion Paleta de Sombras para Ojos,L'BEL,2,0,"'Titanium dioxide', 'Talc', 'Talc containing asbestiform fibers'",1
L'orchid�e blush enlumineur au lys blanc / L'orchid�e highlighter blush with white lily,SISLEY - PARIS,1,0,'Titanium dioxide',1
L'orchid�e rose blush enlumineur au lys blanc / L'orchid�e rose highlighter blush with white lily,SISLEY - PARIS,1,0,'Titanium dioxide',1
L'oreal Lash Out Mascara,L'Oreal,1,0,'Titanium dioxide',1
L.A. Sashay,Orly International,1,0,'Titanium dioxide',1
L.A.M.B-L by Gwen Stefani Solid Pefume,Gwen Stefani,1,0,'Titanium dioxide',1
L.O.V.E,Deborah Lippmann,1,0,'Titanium dioxide',1
LA LAQUE COULEUR - COLOUR LACQUER - LONG-LASTING COLOUR AND SHINE,GUERLAIN,1,01/31/2016,'Titanium dioxide',0
LA PERLA J'AIME PRECIOUS EDITION,LA PERLA,1,06/23/2011,'Butylated hydroxyanisole',0
LA PETITE ROBE NOIRE - A BATH OF SATIN OR NOTHING,GUERLAIN,1,0,'Benzophenone-4',1
LA PETITE ROBE NOIRE - BROW DUO - THE BROW MASCARA + HIGHLIGHTER - LONG-WEAR,GUERLAIN,2,0,"'Mica', 'Titanium dioxide'",1
LA PETITE ROBE NOIRE - LIP COLOUR'INK - THE LIP COLOUR BUILDABLE INTENSITY LONG-WEAR,GUERLAIN,1,0,'Titanium dioxide',1
"LA PETITE ROBE NOIRE - LIPCHEEK - UNIVERSAL TINTED GEL, ROSY CHEEKS AND LIPS",GUERLAIN,1,0,'Titanium dioxide',1
LA PETITE ROBE NOIRE - THE EYE PALETTE,GUERLAIN,3,10/01/2017,"'Carbon black', 'Mica', 'Titanium dioxide'",0
LA PETITE ROBE NOIRE - VELVET BODY MILK FOR GLAMOROUS SKIN,GUERLAIN,1,0,'Titanium dioxide',1
LA PETITE ROBE NOIRE - VELVET BODY MILK FOR GLAMOROUS SKIN,GUERLAIN,1,12/31/2015,'Titanium dioxide',0
LA PETITE ROBE NOIRE DELICIOUSLY SHINY LIP COLOUR,GUERLAIN,1,0,'Titanium dioxide',1
LA PETITE ROBE NOIRE DELICIOUSLY SHINY NAIL COLOUR,GUERLAIN,2,0,"'Titanium dioxide', 'Carbon black'",1
LA PETITE ROBE NOIRE ULTRA SHINY TOP COAT,GUERLAIN,1,10/30/2016,'Titanium dioxide',0
LA POUDRE SOLEIL // SUNSHINE COMPACT,CLARINS PARIS,1,0,'Titanium dioxide',1
LAB SERIES Daily Moisture Defense Lotion,Lab Series for Men,1,0,'Titanium dioxide',1
LAB SHINE DIAMOND COLLECTION GLOSS LEVRES BRILLANCE SCINTILLANTE/SHIMMERING LIP GLOSS (all shades),MAKE UP FOR EVER,1,0,'Titanium dioxide',1
LAB SHINE METAL COLLECTION GLOSS LEVRES BRILLANCE CHROMEE/CHROME LIP GLOSS (all shades),MAKE UP FOR EVER,1,0,'Titanium dioxide',1
LAB SHINE STAR COLLECTION GLOSS LEVRES BRILLANCE NACREE/PEARLY LIP GLOSS (all shades),MAKE UP FOR EVER,1,0,'Titanium dioxide',1
LAC SENSATION,Lac Sensation,1,0,'Titanium dioxide',1
LACQUE A LEVRES VINYLE LONGUE TENUE / LONG LASTING VINYL LIP LACQUER,Sephora ,1,0,'Titanium dioxide',1
LADIES IN ALL CLIMATES - TRAVELLING LOOSE POWDER - MATTIFYING & BLURRING UNIVERSAL LOOSE POWDER,GUERLAIN,2,0,"'Mica', 'Titanium dioxide'",1
LADIES IN ALL CLIMATES - UNIVERSAL ILLUMINATING POWDER - MATTIFYING & BLURRING,GUERLAIN,1,0,'Titanium dioxide',1
LADY PULP - LIP LACQUER - VOLUME & MAT EFFECT,GIVENCHY,1,0,'Titanium dioxide',1
LAIT BRONZANT PROGRESSIF CORPS / GRADUAL SELF TANNING BODY LOTION,SEPHORA,1,0,'Titanium dioxide',1
LAIT CORPS HYDRATANT ENSOLEILLANT / MOISTURIZING BRONZING BODY LOTION,Sephora ,1,0,'Titanium dioxide',1
LAIT E.V.,BIOLOGIQUE RECHERCHE,1,0,"'Mineral oils, untreated and mildly treated'",1
LAIT U,BIOLOGIQUE RECHERCHE,1,0,"'Mineral oils, untreated and mildly treated'",1
LAIT VIP O2,BIOLOGIQUE RECHERCHE,1,0,"'Mineral oils, untreated and mildly treated'",1
LAME NOIR ULTRA-GLITTERING MASCARA,MARC JACOBS,1,0,'Carbon black',1
LANEIGE LIP GLOWY BALM _ PEACH,Laneige,1,0,'Titanium dioxide',1
LANEIGE LIP SLEEPING MASK [APPLE LIME],Laneige,1,0,'Titanium dioxide',1
LANEIGE LIP SLEEPING MASK [GRAPEFRUIT],Laneige,1,0,'Titanium dioxide',1
LANEIGE LIP SLEEPING MASK [VANILLA],laneige,1,0,'Titanium dioxide',1
LANEIGE MINI PORE CLAY MASK,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE LIPSTICK NO.11 Juicy Pop - Part 2,LANEIGE ,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.1 Cotton Candy - part 1,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.1 Cotton Candy - part 2,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.2 Tangerine Slice - part 1,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.2 Tangerine Slice - part 2,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.3 Tint Mint - part 1,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.3 Tint Mint - part 2,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.4 Fruits Candybar,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.5 Apple Jelly,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.6 Tomato Sherbet,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.7 Lollipop Red,Laneige,1,0,'Titanium dioxide',1
LANEIGE TWO TONE TINT LIPSTICK NO.8 Cherry Milk,Laneige,1,0,'Titanium dioxide',1
LAS VEGAS NEVADA,Sephora ,1,0,'Titanium dioxide',1
LASH ENVY VOLUMIZING MASCARA,Prescriptives,1,0,'Titanium dioxide',1
LASH FIBERS BASE CILS VOLUME ET LONGUEUR/VOLUME AND LENGTH LASH PRIMER,MAKE UP FOR EVER,1,0,'Titanium dioxide',1
LASH FIBERS BASE CILS VOLUME ET LONGUEUR/VOLUME AND LENGTH LASH PRIMER,MAKE UP FOR EVER,1,10/10/2008,'Titanium dioxide',0
LASH FIBERS VOLUME AND LENGTH LASH PRIMER,MAKE UP FOR EVER,1,0,'Titanium dioxide',1
LASH GLAMOUR LENGTHENING MASCARA,Bobbi Brown,1,0,'Titanium dioxide',1
LASH HERO FIBRE EXTENSION MASCARA,The Body Shop,1,0,'Titanium dioxide',1
LASH PLUMPER,Sephora ,1,0,"'Carbon black (airborne, unbound particles of respirable size)'",1
LASH PLUMPER MASCARA GONFLEUR  DE CILS,Sephora ,1,0,"'Carbon black (airborne, unbound particles of respirable size)'",1
LASH POWER / Volumizing Mascara,Clinique,1,0,'Titanium dioxide',1
LASH POWER Mascara / Long Wearing Formula,Clinique,1,0,'Titanium dioxide',1
LASH-A-DELIC,Flirt,1,0,'Titanium dioxide',1
LASTING LIFT MASCARA,SHISEIDO THE MAKEUP,1,01/01/2014,'Titanium dioxide',0
LASTING LIPCOLOUR LL20,KANEBO,1,0,'Titanium dioxide',1
LASTING LIPCOLOUR LL21,KANEBO,1,0,'Titanium dioxide',1
LASTING LIPCOLOUR LL22,KANEBO,1,0,'Titanium dioxide',1
LASTING LIPCOLOUR LL23,KANEBO,1,0,'Titanium dioxide',1
LASTING TREATMENT ROUGE LT01,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT02,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT03,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT04,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT05,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT06,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT07,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT08,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT09,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT10,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT11,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT12,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT13,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT14,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT15,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT16,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT17,SENSAI,1,05/07/2014,'Titanium dioxide',0
LASTING TREATMENT ROUGE LT18,SENSAI,1,05/07/2014,'Titanium dioxide',0
LATEX GLOSS LAQUE LEVRES EFFET VINYLE/VINYLE EFFECT LIP LACQUER,THIERRY MUGLER PARFUMS,1,0,'Titanium dioxide',1
LATEX GLOSS LAQUE LEVRES EFFET VINYLE/VINYLE EFFECT LIP LACQUER,THIERRY MUGLER PARFUMS,2,0,'Titanium dioxide',1
LATEX KHOL CREAM KOHL STICK BROWN,THIERRY MUGLER,1,0,'Titanium dioxide',1
LATTE PER IL CORPO ALLA COLONIA - BODY LOTION,ACQUA DI PARMA,1,0,'Triethanolamine',1
LAVENDER FLOWERS CREAM SOAP,MELVITA,1,0,'Titanium dioxide',1
LCOLLECTION TRIPLE EFECTO CAF�,Liner Collection,1,0,'Titanium dioxide',1
LCOLLECTION TRIPLE EFECTO NEGRO,Liner Collection,1,0,'Titanium dioxide',1
LE 2 DE GUERLAIN - TWO BRUSH MASCARA - 360� LASHES,GUERLAIN,1,06/30/2015,'Triethanolamine',0
LE CORPS - Celluli performance,Laboratoires Dr N.G PAYOT,1,0,'Caffeine',1
LE CORPS - Celluli-Ultra performance,Laboratoires Dr N.G PAYOT,1,0,'Caffeine',1
LE CORPS - LIFT PERFORMANCE,Laboratoires Dr N.G PAYOT,1,0,'Caffeine',1
LE CORPS - SLIM PERFORMANCE,Laboratoires Dr N.G PAYOT,2,0,"'Coffea arabica extract', 'Caffeine'",1
LE MAQUILLAGE DEVIENT SIMPLE / MAKEUP MADE SIMPLE PALETTE,Sephora ,1,0,'Titanium dioxide',1
LE MARC LIP CREME,MARC JACOBS,1,0,'Titanium dioxide',1
LE MARC LIP FROST,MARC JACOBS BEAUTY,2,0,"'Mica', 'Titanium dioxide'",1
LE MARC LIQUID LIP CRAYON,MARC JACOBS BEAUTY,1,0,'Titanium dioxide',1
LE MARC LIQUID LIP CREME,MARC JACOBS,1,0,'Titanium dioxide',1
LE PRISME BLUSH - BLOOMING - Unique Blush - Radiant Color - Blooming Fuchsias,GIVENCHY,1,0,'Titanium dioxide',1
LE PRISME BLUSH - POWDER BLUSH - RADIANT COLOR - 4 COLORS,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME BLUSH GLOW - POWDER BLUSH - IRIDESCENT GLOW,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME COLLECTOR - SPARKLING POWDER - FACE & DECOLLETE - VINTAGE SEQUIN,GIVENCHY,1,0,'Titanium dioxide',1
LE PRISME COLLECTOR - SPARKLING POWDER - FACE & DECOLLETE - VINTAGE SEQUIN,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME ENCHANTE - Embellishing Luminous Powder - Face & Blush,LVMH FRAGRANCE BRANDS,2,0,"'Mica', 'Titanium dioxide'",1
LE PRISME SUN VISAGE - MAT - Soft Compact Face Powder - Natural Result - 4 Colors,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME VISAGE - BLOOMING - Unique Compact Powder - Natural Result,GIVENCHY,1,0,'Titanium dioxide',1
LE PRISME VISAGE - MAT - Soft Compact Face Powder - Natural Result - 4 Colors,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME YEUX - ACOUSTIC QUATUOR -  Color & Shine for Metallic Eyes - 4 Colors - 80 - Acoustic Harmony,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME YEUX - COLLECTOR CAMAIEU - Unique Eyeshadow - Iridescent Finish - 19 - VINTAGE SILVER,GIVENCHY,1,0,'Titanium dioxide',1
LE PRISME YEUX - ISLAND CAMAIEU - UNIQUE EYESHADOW - IRIDESCENT FINISH,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISME YEUX - MONO - MONO EYESHADOW - INFINITE FINISHES - 1 COLOR - 4 FINISHES,LVMH FRAGRANCE BRANDS,2,0,"'Titanium dioxide', 'Mica'",1
"LE PRISME YEUX - QUATUOR - Colors, Light & Design for Eyes - 4 colors",GIVENCHY,1,0,'Titanium dioxide',1
"LE PRISME YEUX - QUATUOR - Colors, Light & Design for Eyes - 4 colors",LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISMISSIME SUN VISAGE - MAT & GLOW -  Soft Compact Face Powder - Made-to-Measure Glow - 9 Colors,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISMISSIME VISAGE & YEUX - MAT & GLOW - SOFT COMPACT FACE & EYE POWDER - 9 COLORS,GIVENCHY,1,0,'Titanium dioxide',1
LE PRISMISSIME VISAGE - MAT & GLOW - Soft Compact Face Powder - Made-to-Measure Glow - 9 Colors,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE PRISMISSIME YEUX - 9-COLORS EYESHADOW,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE ROSE PERFECTO - BEAUTIFYING LIP BALM - MOISTURIZES & PLUMPS - MADE TO MEASURE COLOR,GIVENCHY,1,0,'Titanium dioxide',1
LE ROSE PERFECTO - BEAUTIFYING LIP BALM MOISTURIZES & PLUMPS - ULTIMATE COLOR & COMFORT,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE - INTENSE COLOR - SENSUOUSLY MAT LIP COLOR 315 FRAMBOISE VELOURS,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE - INTENSE COLOR SENSUOUSLY MAT LIP COLOR,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE - LUMINOUS MATTE HIGH COVERAGE,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE / LIPSTICK,CLARINS PARIS,1,0,'Titanium dioxide',1
LE ROUGE A PORTER - WHIPPED LIPSTICK FLUSH FOR LIPS,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE BRILLANT A LEVRES / SHEER LIPSTICK,CLARINS PARIS,1,0,'Titanium dioxide',1
LE ROUGE INTENSE COLOR - SENSUOUSLY MAT LIP COLOR,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE IRISE / PEARL SHIMMER LIPSTICK,CLARINS PARIS,1,0,'Titanium dioxide',1
LE ROUGE LIQUIDE - VELVET FINISH - BLURRING HYDRATING,GIVENCHY,1,0,'Titanium dioxide',1
"LE ROUGE LIQUIDE - VELVET FINISH - BLURRING, HYDRATING",GIVENCHY,1,0,'Titanium dioxide',1
"LE ROUGE LIQUIDE - VELVET FINISH -BLURRING, HYDRATING",GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE NIGHT NOIR - SHEER FINISH SPARKLING COLOR,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE PERFECTO - BEAUTIFYING LIP BALM,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE PERFECTO - Beautifying Lip Balm - Moisturizes & Plumps - Made to Measure Color,GIVENCHY,1,0,'Titanium dioxide',1
LE ROUGE SOLEIL / SUN SHEER LIPSTICK,CLARINS PARIS,1,0,'Titanium dioxide',1
LE SOIN NOIR - COMPLETE BEAUTY RENEWAL SKINCARE,LVMH FRAGRANCE BRANDS,1,0,'Titanium dioxide',1
LE SOIN NOIR - COMPLETE BEAUTY-RENEWAL SKINCARE,GIVENCHY,1,0,'Titanium dioxide',1
LE SOIN NOIR - CREME LEGERE -EXCEPTIONAL BEAUTY-RENEWAL SKINCARE,GIVENCHY,1,0,'Titanium dioxide',1
LE SOIN NOIR - CREME YEUX -EXCEPTIONAL BEAUTY-RENEWAL SKINCARE,GIVENCHY,1,0,'Titanium dioxide',1
LE SOIN NOIR - EXCEPTIONAL BEAUTY-RENEWAL SKINCARE,GIVENCHY,1,0,'Titanium dioxide',1
